iso3,region,country,income_generation_year,income_2022,gdp,population_generation_year,msw_year_reported,msw_tpy,msw_kg_cap_day,msw_2022_tpy,population_2022,msw_2030_tpy,population_2030,msw_2040_tpy,population_2040,msw_2050_tpy,population_2050,food_pct,green_pct,wood_pct,collection_total_population_pct,collection_total_weight_pct,treatment_open_dump_pct,treatment_controlled_landfill_pct,treatment_sanitary_landfill_pct,treatment_unspecified_landfill_pct,treatment_anaerobic_digestion_pct,treatment_composting_pct,treatment_recycling_pct,treatment_incineration_pct,treatment_mbt_pct,treatment_rdf_pct,treatment_other_pct,treatment_uncollected_pct,treatment_unaccounted_pct,food_frac,green_frac,wood_frac,collection_total_population_frac,collection_total_weight_frac,treatment_open_dump_frac,treatment_controlled_landfill_frac,treatment_sanitary_landfill_frac,treatment_unspecified_landfill_frac,treatment_anaerobic_digestion_frac,treatment_composting_frac,treatment_recycling_frac,treatment_incineration_frac,treatment_mbt_frac,treatment_rdf_frac,treatment_other_frac,treatment_uncollected_frac,treatment_unaccounted_frac,ofmsw_food_green_frac,ofmsw_food_green_wood_frac,ofmsw_food_green_tpy_tpy,ofmsw_food_green_wood_tpy_tpy,ofmsw_food_green_2022_tpy,ofmsw_food_green_wood_2022_tpy,ofmsw_food_green_2030_tpy,ofmsw_food_green_wood_2030_tpy,ofmsw_food_green_2040_tpy,ofmsw_food_green_wood_2040_tpy,ofmsw_food_green_2050_tpy,ofmsw_food_green_wood_2050_tpy,landfill_dump_uncollected_frac,known_diversion_or_treatment_frac,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,country_wdi,gdp_current_usd_2022,gdp_per_capita_current_usd_2022,population_wdi_2022,urban_population_pct_2022,country_ember,electricity_carbon_intensity_latest_year,electricity_carbon_intensity_latest_gco2_kwh,electricity_carbon_intensity_2022_gco2_kwh,ofmsw_food_green_2022_kg_per_cap_day,unmanaged_ofmsw_food_green_2022_kg_per_cap_day,doc_food_green_weighted,first_pass_ch4_open_dump_tpy,first_pass_ch4_controlled_landfill_tpy,first_pass_ch4_sanitary_landfill_tpy,first_pass_ch4_unspecified_landfill_tpy,first_pass_ch4_uncollected_tpy,first_pass_ch4_unaccounted_tpy,first_pass_ch4_total_tpy,first_pass_co2e_gwp100_tpy,first_pass_co2e_gwp20_tpy,first_pass_ch4_kg_per_cap_year,ad_screen_diverted_ofmsw_tpy,ad_screen_avoided_ch4_tpy,ad_screen_avoided_landfill_gwp100_tco2e,ad_screen_electricity_generated_mwh,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,ad_screen_net_gwp100_benefit_tco2e,ad_screen_grid_credit_share,ad_screen_electricity_yield_kwh_per_tonne,ad_screen_process_emissions_kgco2e_per_tonne,ad_screen_electricity_yield_source,ad_screen_process_emissions_source
CPV,Sub-Saharan Africa,Cabo Verde,LMIC,LMIC,1749857620.35,512346.0,2015.0,163443.49745999998,0.8739999999999998,180233.4307588969,518434.99999999994,192452.87738394787,537460.0,242748.33992813277,556620.0,281092.6228901927,566068.0,0.174,,0.018,0.821,,0.945,,0.051,,,,,,,,,,,0.174,,0.018,0.821,,0.945,,0.051,,,,,,,,,,,0.174,0.1919999999999999,28439.168558039994,31381.151512319993,31360.616952048054,34604.818705708196,33486.80066480693,36950.95245771798,42238.2111474951,46607.681266201485,48910.11638289353,53969.783594917,0.996,,31235.174484239866,Cabo Verde,2247003344.34242,4323.31362032709,519741.0,75.033738060849,Cabo Verde,2024.0,461.54,480.0,0.1653121429688283,0.164650894396953,0.15,592.715660393708,,79.96957322772252,,,,672.6852336214306,18297.03835450291,54352.966876611594,1.2942700953386987,12494.069793695948,269.0740934485722,7318.815341801164,2372.6667834466716,1138.8800560544023,928.1719509038783,7529.523446951688,0.15125526390590835,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
CMR,Sub-Saharan Africa,Cameroon,LMIC,LMIC,44347206073.0,27267710.0,2022.0,6000000.0,0.6028506304483787,6000000.000000001,27267710.0,8389554.37168802,33375091.999999996,13509372.988094011,41770056.0,20780824.907949857,50651206.0,0.834,,,0.616,,,,,,,,,,,,,,,0.834,,,0.616,,,,,,,,,,,,,,,0.834,0.834,5004000.0,5004000.0,5004000.000000001,5004000.000000001,6996888.345987808,6996888.345987808,11266817.072070409,11266817.072070409,17331207.973230176,17331207.973230176,,,,Cameroon,44347206072.5513,1604.87726954895,27632771.0,54.8458745688318,Cameroon,2024.0,225.9,280.98,0.4961351520300259,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
CAF,Sub-Saharan Africa,Central African Republic,LIC,LIC,1894813389.4,4656480.0,2014.0,1153642.92,0.6787671232876712,1364646.8381652108,5131487.0,1735028.836637553,6378246.0,2360458.2759939777,8424685.0,3032409.4097721097,10507707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Central African Republic,2382618615.01694,467.359825026238,5098039.0,43.2751967457285,Central African Republic (the),2023.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
TCD,Sub-Saharan Africa,Chad,,LIC,,18142947.0,,,0.0,1022677.4096455644,18142947.0,1393638.917249114,23866179.0,1861515.3042298944,30950097.0,2383192.3536266685,38469565.0,0.7,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,0.7,0.7,,,715874.1867518951,715874.1867518951,975547.2420743796,975547.2420743796,1303060.712960926,1303060.712960926,1668234.6475386678,1668234.6475386678,,,,Chad,17828508289.6049,966.036468278568,18455316.0,25.7635558629694,Chad,2024.0,621.62,615.39,0.1062728561128952,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
COM,Sub-Saharan Africa,Comoros,LMIC,LMIC,1430523436.0,842267.0,2023.0,110704.5,0.3600995883728081,107778.90027839836,826109.0,142123.24723822094,956026.0,172275.4454845469,1125099.0,204864.9449593843,1298966.0,0.5,,0.1,,,,,,,,,,,,,,,,0.5,,0.1,,,,,,,,,,,,,,,,0.5,0.6,55352.25,66422.7,53889.45013919919,64667.34016703902,71061.62361911047,85273.94834293256,86137.72274227344,103365.26729072812,102432.47247969217,122918.96697563058,,,,Comoros,1222485532.31976,1465.479642862,834188.0,32.7746035528748,Comoros (the),2023.0,642.86,642.86,0.1769892747779768,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
COD,Sub-Saharan Africa,"Congo, Dem. Rep.",LIC,LIC,29306235285.26,72025062.0,2012.0,13144573.815,0.5,22832036.81942417,100730624.0,35846243.424422584,129588918.0,48559141.5574125,170434688.0,63347408.69461263,215863204.0,,,,,,,,,0.197,,,0.049,,,,,,0.754,,,,,,,,,0.197,,,0.049,,,,,,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.049,0.0,"Congo, Dem. Rep.",70422346142.2023,687.738587554685,102396968.0,44.003287663813,Congo (the Democratic Republic of the),2024.0,27.64,26.78,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
COG,Sub-Saharan Africa,"Congo, Rep.",LMIC,LMIC,17692911296.3,4682546.0,2012.0,888747.2307999999,0.5199999999999999,853424.198709035,5962066.0,1105317.858735803,7198578.0,1606141.2294863728,8989762.0,2329403.7190368236,10909683.0,,,,,0.431067961165049,,,,,,,0.262,,,,,0.568932038834951,0.1691,,,,,0.431067961165049,,,,,,,0.262,,,,,0.568932038834951,0.1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738032038834951,0.262,0.0,"Congo, Rep.",15817030154.6941,2620.83804267402,6035104.0,63.6422003342807,Congo (the),2024.0,716.12,707.07,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
CIV,Sub-Saharan Africa,Côte d’Ivoire,LMIC,LMIC,72794636649.0,29272989.0,2021.0,5000000.0,0.4679614417573245,5269506.363073749,30006484.0,6563923.790269926,36288706.0,10523625.297752926,45258872.0,15408669.48768185,55241372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Cote d'Ivoire,70922824813.9102,2333.37128301259,30395002.0,52.8492549676673,Cote d'Ivoire,2024.0,405.01,413.16,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GNQ,Sub-Saharan Africa,Equatorial Guinea,UMIC,UMIC,11240808847.89,1481045.0,2016.0,198443.0,0.3670917845540105,198323.67178298993,1781610.0,195784.7981197513,2146899.0,264437.1561019893,2640231.0,354755.81121201,3120671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Equatorial Guinea,13687643435.6249,7589.29964909381,1803545.0,70.8910029445467,Equatorial Guinea,2024.0,644.3,602.65,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
ERI,Sub-Saharan Africa,Eritrea,,LIC,,3379895.0,,,,219099.42547514275,3379895.0,278247.37754130963,3960648.0,371118.9966000122,4824384.0,472175.15030366566,5656427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Eritrea,,,3409447.0,34.8469276428223,Eritrea,2024.0,577.78,590.91,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SWZ,Sub-Saharan Africa,Eswatini,LMIC,LMIC,4463673661.0,1152879.0,2017.0,238341.0,0.5663985909153436,268654.4368498986,1213127.0,333727.96384886134,1314502.0,426700.5532368814,1425299.0,525040.230689409,1502628.0,0.525,,,,0.46,,,,0.25947277220453,,,0.294057673669239,,,,,,0.446469554126231,0.525,,,,0.46,,,,0.25947277220453,,,0.294057673669239,,,,,,0.446469554126231,0.525,0.525,125129.025,125129.025,141043.57934619678,141043.57934619678,175207.1810206522,175207.1810206522,224017.7904493627,224017.7904493627,275646.1211119397,275646.1211119397,0.705942326330761,0.294057673669239,99568.63251767145,Eswatini,4746660273.50829,3894.1620089869,1218917.0,25.396682918542,Eswatini,2024.0,131.15,127.27,0.3170197522325523,0.2237976613838495,0.15,,,,1097.909056038218,,1889.1499194919247,2987.0589755301426,81248.00413441987,241354.3652228355,2.450584392153151,39827.45300706858,1194.823590212057,32499.201653767952,7563.370173170855,962.5901219394547,2958.741656442118,30503.050119265292,0.03155717602586557,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
ETH,Sub-Saharan Africa,Ethiopia,LIC,LIC,107657732424.0,117298379.0,2020.0,4453000.0,0.1040082574372148,4936315.906164798,123740213.0,6208371.824409859,151094414.0,7899021.057001789,186640864.0,9729919.371141858,223205803.0,0.7,,,,0.4,,,,0.3436448380033501,,,0.03818275977815,0.0181724022184998,,,,0.6,,0.7,,,,0.4,,,,0.3436448380033501,,,0.03818275977815,0.0181724022184998,,,,0.6,,0.7,0.7,3117100.0,3117100.0,3455421.1343153585,3455421.1343153585,4345860.2770869015,4345860.2770869015,5529314.739901252,5529314.739901252,6810943.5597993005,6810943.5597993005,0.94364483800335,0.0563551619966498,3260690.3165243687,Ethiopia,123140304666.0,982.103161506992,125384287.0,22.7367687225342,Ethiopia,2025.0,23.08,23.55,0.0755031387409999,0.0712481471259953,0.15,,,,35623.129078054604,41465.0536117843,,77088.1826898389,2096798.569163618,6228725.161338983,0.614815337186859,1304276.1266097475,30835.27307593556,838719.4276654472,247686.51793596207,5833.0174973919065,96893.36916971153,747659.0759931277,0.00780170760268484,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GAB,Sub-Saharan Africa,Gabon,UMIC,UMIC,14929487485.16,2129163.0,2017.0,386358.0,0.4971507904717256,427477.0847503969,2403779.0,525155.7837995586,2838860.0,701737.2034857895,3421991.0,901996.0442256771,4052998.0,,,,,,0.14,,,0.56,,,,,,,,0.3,,,,,,,0.14,,,0.56,,,,,,,,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,Gabon,20440655695.1804,8409.2074145028,2430747.0,91.2243355459988,Gabon,2024.0,523.08,429.47,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GMB,Sub-Saharan Africa,"Gambia, The",LIC,LIC,1229461721.41,2134337.0,2014.0,282378.0,0.3624724474927734,387304.66041818354,2606154.0,570829.193948988,3099662.0,702422.4312974043,3703133.0,835215.8901088735,4274964.0,,,,,,,,,,,,,,,,0.836,,0.164,,,,,,,,,,,,,,,,0.836,,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.836,0.0,"Gambia, The",2204734527.88096,836.244875868476,2636470.0,63.2869880996278,Gambia (the),2024.0,666.67,666.67,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GHA,Sub-Saharan Africa,Ghana,LMIC,LMIC,60385409435.0,29690208.0,2017.0,3290590.0,0.3036460730922852,3976073.983041056,32830932.999999996,5298152.388893294,37904379.0,7694741.497797543,44255669.0,10537762.279493572,50270362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ghana,73919003209.9866,2229.89122647803,33149152.0,57.250609602871,Ghana,2024.0,468.89,469.42,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GIN,Sub-Saharan Africa,Guinea,,LMIC,,13880879.0,,,,1568192.3442101427,13880879.0,1935833.3840865584,16635980.0,2396089.754925723,19991541.0,2870004.0446579657,23248154.0,0.58,,,0.097,,,,,,,,0.05,,,,,,0.95,0.58,,,0.097,,,,,,,,0.05,,,,,,0.95,0.58,0.58,,,909551.5596418828,909551.5596418828,1122783.3627702035,1122783.3627702035,1389732.0578569192,1389732.0578569192,1664602.34590162,1664602.34590162,0.95,0.05,864073.9816597886,Guinea,19910452541.9219,1416.59612011764,14055137.0,37.2384967469106,Guinea,2024.0,181.14,185.0,0.1772961787004023,0.1684313697653822,0.15,,,,,,25922.219449793654,25922.219449793654,705084.3690343875,2094515.3315433275,1.844323498930936,345629.5926639155,10368.887779917462,282033.747613755,65636.24723015794,12142.70573757922,25676.476809409618,268499.9765419246,0.04522423388622983,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
GNB,Sub-Saharan Africa,Guinea-Bissau,,LIC,,2081768.0,,,,151577.41564586436,2081768.0,218230.70331796337,2465180.0,268630.40605722123,2946122.0,320819.34306140675,3416008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Guinea-Bissau,1859601384.05928,883.199131457831,2105529.0,45.1627159118652,Guinea-Bissau,2024.0,625.0,625.0,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
KEN,Sub-Saharan Africa,Kenya,LMIC,LMIC,109703658904.99,52726921.0,2021.0,3450500.0,0.1792902843223909,3596046.8962594797,53711410.0,5163260.7505841665,62539756.0,7661732.718461935,73586305.0,10671916.927558327,83160549.0,0.588,,,,0.682393855962904,,,,0.682393855962904,,,,,,,,0.3176,,0.588,,,,0.682393855962904,,,,0.682393855962904,,,,,,,,0.3176,,0.588,0.588,2028894.0,2028894.0,2114475.575000574,2114475.575000574,3035997.32134349,3035997.32134349,4505098.838455617,4505098.838455617,6275087.153404296,6275087.153404296,0.999993855962904,,2114462.5835842025,Kenya,114448978152.637,2109.56288513137,54252461.0,31.4307820066946,Kenya,2025.0,95.44,109.57,0.1067801102538898,0.1067794541929313,0.15,,,,43287.1542289206,13431.148852403649,,56718.30308132424,1542737.843812019,4582838.888970999,1.0454512484018788,845785.033433681,22687.321232529695,617095.1375248077,160617.4839664309,17598.857718201834,62832.52434875473,571861.4708942547,0.030774686902199276,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LSO,Sub-Saharan Africa,Lesotho,,LMIC,,2273725.0,,,,178344.18942672267,2273725.0,211696.3671878891,2480799.0,301422.7456303275,2745069.0,420312.20096012106,2982808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Lesotho,2354980960.02697,1030.12582947757,2286110.0,41.6703965165322,Lesotho,2024.0,,20.83,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LBR,Sub-Saharan Africa,Liberia,,LIC,,5313918.0,,,,274346.7194212418,5313918.0,335467.0790373271,6308524.0,417196.7112150496,7616957.0,499655.3497416349,8856741.0,,,,,,0.64,,,,,,,,,,,0.204,0.156,,,,,,0.64,,,,,,,,,,,0.204,0.156,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,Liberia,4001047000.0,744.617175237387,5373294.0,54.4591057083,Liberia,2024.0,315.79,435.9,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MDG,Sub-Saharan Africa,Madagascar,LIC,LIC,14104664678.51,27853115.0,2019.0,3558235.44125,0.35,3652904.054992768,30061046.0,5229833.412358944,36292959.0,6594788.487518378,44432236.0,8067134.102233552,52769059.0,0.4537,,,0.177,,,,,,,,,,,,,,,0.4537,,,0.177,,,,,,,,,,,,,,,0.4537,0.4537,1614371.419695125,1614371.419695125,1657322.569750219,1657322.569750219,2372775.419187253,2372775.419187253,2992055.536787088,2992055.536787088,3660058.7421833626,3660058.7421833626,,,,Madagascar,15325603272.6097,503.51453347296,30437261.0,31.5397813465886,Madagascar,2024.0,432.1,477.27,0.1491793161065835,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MWI,Sub-Saharan Africa,Malawi,LIC,LIC,9879231592.0,18282540.0,2018.0,3102500.0,0.4649244579801274,3420594.8870215095,20304623.0,4584250.2199352,24857207.0,5888164.695538932,30997505.0,7251331.365359357,37061869.0,0.82,,,,,,,,,,,0.04,,,,0.26,,0.7,0.82,,,,,,,,,,,0.04,,,,0.26,,0.7,0.82,0.82,2544050.0,2544050.0,2804887.8073576377,2804887.8073576377,3759085.180346864,3759085.180346864,4828295.050341925,4828295.050341925,5946091.719594672,5946091.719594672,0.7,0.3,1963421.4651503465,Malawi,12429059928.102,604.269740360317,20568728.0,16.7146031979436,Malawi,2024.0,54.65,54.65,0.3736071637364719,0.2615250146155303,0.15,,,,,,58902.64395451038,58902.64395451038,1602151.9155626823,4759333.631524438,2.8636989100400556,785368.5860601387,23561.057581804154,640860.766225073,149144.19301928204,8150.730148503763,58344.24688982164,590667.2494837552,0.01379919092454766,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MLI,Sub-Saharan Africa,Mali,,LIC,,22729371.0,,,,1709132.772233153,22729371.0,2490584.12026895,28606389.0,3316196.905848295,36979830.0,4222594.850005765,45715849.0,0.175,,,,0.2,,,,,,,,,,,,,,0.175,,,,0.2,,,,,,,,,,,,,,0.175,0.175,,,299098.23514080176,299098.23514080176,435852.2210470662,435852.2210470662,580334.4585234516,580334.4585234516,738954.0987510089,738954.0987510089,,,,Mali,22539987718.7642,976.914116406452,23072640.0,30.4015705681899,Mali,2024.0,538.59,391.71,0.0355159712787024,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MRT,Sub-Saharan Africa,Mauritania,LMIC,LMIC,6398747592.13,4025494.0,2016.0,454000.0,0.308989559154319,562643.6061211217,4802913.0,797047.985011714,5985283.0,1247221.9102973938,7598054.0,1842978.183011824,9327872.0,,,,,,0.547,0.373,,,,,0.08,,,,,,,,,,,,0.547,0.373,,,,,0.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,Mauritania,9557966698.25369,1960.35240077424,4875637.0,58.8120996197226,Mauritania,2024.0,512.08,481.71,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MUS,Sub-Saharan Africa,Mauritius,UMIC,UMIC,12907767790.0,1277600.0,2022.0,473983.0,1.0164242029147117,473983.0,1277600.0,535302.8486658115,1252364.0,569499.1031735188,1198864.0,570095.530047847,1112142.0,0.16,0.32,,1.0,,,,,0.96,,0.0,0.04,,,,,,,0.16,0.32,,1.0,,,,,0.96,,0.0,0.04,,,,,,,0.48,0.48,227511.84,227511.84,227511.84,227511.84,256945.3673595895,256945.3673595895,273359.569523289,273359.569523289,273645.85442296654,273645.85442296654,0.96,0.04,218411.3664,Mauritius,12936444123.3037,10246.5017455553,1262523.0,39.0000125885784,Mauritius,2024.0,642.23,615.39,0.4937099043653392,0.4739615081907256,0.1833333333333333,,,,8008.416767999999,,,8008.416767999999,217828.93608959997,647080.0748543999,6.343184851285877,87364.54656,3203.3667072,87131.57443584,16590.82757632598,10209.829382195245,6490.224799395841,90851.17901863939,0.1123797125417663,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MOZ,Sub-Saharan Africa,Mozambique,LIC,LIC,20954220984.0,33140625.999999996,2023.0,4200000.0,0.3472127929951744,3997445.4482931616,32171866.0,5158733.431017568,40308772.0,6794983.296661,51547505.0,8549979.011999158,62971941.0,0.6,,,,0.25,0.985,,,,,,0.015,,,,,,,0.6,,,,0.25,0.985,,,,,,0.015,,,,,,,0.6,0.6,2520000.0,2520000.0,2398467.2689758968,2398467.2689758968,3095240.058610541,3095240.058610541,4076989.9779966,4076989.9779966,5129987.407199495,5129987.407199495,0.985,0.015,2362490.2599412585,Mozambique,18883528581.3734,578.251663751351,32656246.0,35.0536638047945,Mozambique,2024.0,129.36,127.81,0.2012216346812701,0.1982033101610511,0.15,47249.80519882517,,,,,,47249.80519882517,1285194.7014080444,3817784.2600650736,1.4468841641756731,944996.1039765035,18899.922079530068,514077.88056321786,179458.00715175128,22936.527894065333,70202.81556831047,466811.5928889727,0.04913444362449798,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
NAM,Sub-Saharan Africa,Namibia,,UMIC,,2851288.0,,,,740296.8232342073,2851288.0,942409.840117146,3360126.0,1266172.288439239,3935017.0,1670303.2645471147,4485659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Namibia,12569449123.3661,4349.79908493314,2889662.0,49.5291037671807,Namibia,2024.0,48.78,45.46,0.0,,,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
